user_id,gender,age,occupation,zip_code,movie_id,rating,user_movie_rank,movie_title,movie_genres
1174,F,18,16,91780,1193,4,3,One Flew Over the Cuckoo's Nest (1975),Drama
1175,F,25,2,90020,3,5,1,Grumpier Old Men (1995),Comedy|Romance
1175,F,25,2,90020,11,5,2,"American President, The (1995)",Comedy|Drama|Romance
1175,F,25,2,90020,17,5,3,Sense and Sensibility (1995),Drama|Romance
1176,M,56,1,44256,260,5,1,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1176,M,56,1,44256,480,5,2,Jurassic Park (1993),Action|Adventure|Sci-Fi
1176,M,56,1,44256,590,5,3,Dances with Wolves (1990),Adventure|Drama|Western
1177,F,25,17,01453,34,5,1,Babe (1995),Children's|Comedy|Drama
1177,F,25,17,01453,110,5,2,Braveheart (1995),Action|Drama|War
1177,F,25,17,01453,293,5,3,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller
1178,M,56,0,48186,296,5,1,Pulp Fiction (1994),Crime|Drama
1178,M,56,0,48186,904,5,2,Rear Window (1954),Mystery|Thriller
1178,M,56,0,48186,1193,5,3,One Flew Over the Cuckoo's Nest (1975),Drama
1179,M,50,1,91030,260,5,1,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1179,M,50,1,91030,541,5,2,Blade Runner (1982),Film-Noir|Sci-Fi
1179,M,50,1,91030,589,5,3,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
1180,F,50,20,95503,260,5,1,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1180,F,50,20,95503,318,5,2,"Shawshank Redemption, The (1994)",Drama
1180,F,50,20,95503,858,5,3,"Godfather, The (1972)",Action|Crime|Drama
1181,M,35,7,20716,73,5,1,"Mis�rables, Les (1995)",Drama|Musical
1181,M,35,7,20716,111,5,2,Taxi Driver (1976),Drama|Thriller
1181,M,35,7,20716,288,5,3,Natural Born Killers (1994),Action|Thriller
1182,M,1,10,91326,150,5,1,Apollo 13 (1995),Drama
1182,M,1,10,91326,296,5,2,Pulp Fiction (1994),Crime|Drama
1182,M,1,10,91326,356,5,3,Forrest Gump (1994),Comedy|Romance|War
1183,M,35,19,94598,1,5,1,Toy Story (1995),Animation|Children's|Comedy
1183,M,35,19,94598,32,5,2,Twelve Monkeys (1995),Drama|Sci-Fi
1183,M,35,19,94598,750,5,3,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1184,F,25,4,92354,110,5,1,Braveheart (1995),Action|Drama|War
1184,F,25,4,92354,357,5,2,Four Weddings and a Funeral (1994),Comedy|Romance
1184,F,25,4,92354,372,5,3,Reality Bites (1994),Comedy|Drama
1185,F,35,1,97374,11,5,1,"American President, The (1995)",Comedy|Drama|Romance
1185,F,35,1,97374,34,5,2,Babe (1995),Children's|Comedy|Drama
1185,F,35,1,97374,150,5,3,Apollo 13 (1995),Drama
1186,M,18,19,98502,50,5,1,"Usual Suspects, The (1995)",Crime|Thriller
1186,M,18,19,98502,223,5,2,Clerks (1994),Comedy
1186,M,18,19,98502,260,5,3,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1187,F,1,0,90210,1704,5,1,Good Will Hunting (1997),Drama
1187,F,1,0,90210,39,4,2,Clueless (1995),Comedy|Romance
1187,F,1,0,90210,356,4,3,Forrest Gump (1994),Comedy|Romance|War
1188,M,45,7,72212,110,5,1,Braveheart (1995),Action|Drama|War
1188,M,45,7,72212,260,5,2,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1188,M,45,7,72212,457,5,3,"Fugitive, The (1993)",Action|Thriller
1189,M,25,0,85712,249,5,1,Immortal Beloved (1994),Drama|Romance
1189,M,25,0,85712,417,5,2,Barcelona (1994),Comedy|Romance
1189,M,25,0,85712,555,5,3,True Romance (1993),Action|Crime|Romance
1190,M,45,0,98031,527,5,1,Schindler's List (1993),Drama|War
1190,M,45,0,98031,590,5,2,Dances with Wolves (1990),Adventure|Drama|Western
1190,M,45,0,98031,1210,5,3,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War
1191,F,35,0,98117,247,5,1,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller
1191,F,35,0,98117,746,5,2,Force of Evil (1948),Film-Noir
1191,F,35,0,98117,898,5,3,"Philadelphia Story, The (1940)",Comedy|Romance
1192,M,50,16,98103,34,5,1,Babe (1995),Children's|Comedy|Drama
1192,M,50,16,98103,246,5,2,Hoop Dreams (1994),Documentary
1192,M,50,16,98103,508,5,3,Philadelphia (1993),Drama
1193,M,25,12,90712,69,5,1,Friday (1995),Comedy
1193,M,25,12,90712,110,5,2,Braveheart (1995),Action|Drama|War
1193,M,25,12,90712,223,5,3,Clerks (1994),Comedy
1194,F,25,1,95617,25,5,1,Leaving Las Vegas (1995),Drama|Romance
1194,F,25,1,95617,47,5,2,Seven (Se7en) (1995),Crime|Thriller
1194,F,25,1,95617,50,5,3,"Usual Suspects, The (1995)",Crime|Thriller
1195,F,1,10,13907,253,5,1,Interview with the Vampire (1994),Drama|Horror
1195,F,1,10,13907,318,5,2,"Shawshank Redemption, The (1994)",Drama
1195,F,1,10,13907,858,5,3,"Godfather, The (1972)",Action|Crime|Drama
1196,F,18,14,22203,50,5,1,"Usual Suspects, The (1995)",Crime|Thriller
1196,F,18,14,22203,318,5,2,"Shawshank Redemption, The (1994)",Drama
1196,F,18,14,22203,916,5,3,Roman Holiday (1953),Comedy|Romance
1197,M,35,1,44077,50,5,1,"Usual Suspects, The (1995)",Crime|Thriller
1197,M,35,1,44077,608,5,2,Fargo (1996),Crime|Drama|Thriller
1197,M,35,1,44077,904,5,3,Rear Window (1954),Mystery|Thriller
1198,M,1,10,49544,19,5,1,Ace Ventura: When Nature Calls (1995),Comedy
1198,M,1,10,49544,47,5,2,Seven (Se7en) (1995),Crime|Thriller
1198,M,1,10,49544,104,5,3,Happy Gilmore (1996),Comedy
1199,M,50,13,77459,150,5,1,Apollo 13 (1995),Drama
1199,M,50,13,77459,318,5,2,"Shawshank Redemption, The (1994)",Drama
1199,M,50,13,77459,357,5,3,Four Weddings and a Funeral (1994),Comedy|Romance
1200,M,1,0,97222,1093,5,1,"Doors, The (1991)",Drama|Musical
1200,M,1,0,97222,1249,5,2,Nikita (La Femme Nikita) (1990),Thriller
1200,M,1,0,97222,2541,5,3,Cruel Intentions (1999),Drama
1201,M,18,4,84112-2004,260,5,1,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1201,M,18,4,84112-2004,785,5,2,Kingpin (1996),Comedy
1201,M,18,4,84112-2004,1060,5,3,Swingers (1996),Comedy|Drama
1202,M,35,12,97006,1,5,1,Toy Story (1995),Animation|Children's|Comedy
1202,M,35,12,97006,17,5,2,Sense and Sensibility (1995),Drama|Romance
1202,M,35,12,97006,32,5,3,Twelve Monkeys (1995),Drama|Sci-Fi
1203,F,25,1,06417,1,5,1,Toy Story (1995),Animation|Children's|Comedy
1203,F,25,1,06417,25,5,2,Leaving Las Vegas (1995),Drama|Romance
1203,F,25,1,06417,32,5,3,Twelve Monkeys (1995),Drama|Sci-Fi
1204,M,25,7,95076,110,5,1,Braveheart (1995),Action|Drama|War
1204,M,25,7,95076,480,5,2,Jurassic Park (1993),Action|Adventure|Sci-Fi
1204,M,25,7,95076,589,5,3,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
1205,F,56,0,46814,11,5,1,"American President, The (1995)",Comedy|Drama|Romance
1205,F,56,0,46814,34,5,2,Babe (1995),Children's|Comedy|Drama
1205,F,56,0,46814,58,5,3,"Postino, Il (The Postman) (1994)",Drama|Romance
1206,F,50,7,33764,32,5,1,Twelve Monkeys (1995),Drama|Sci-Fi
1206,F,50,7,33764,260,5,2,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1206,F,50,7,33764,589,5,3,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
1207,M,50,0,43617,34,5,1,Babe (1995),Children's|Comedy|Drama
1207,M,50,0,43617,296,5,2,Pulp Fiction (1994),Crime|Drama
1207,M,50,0,43617,356,5,3,Forrest Gump (1994),Comedy|Romance|War
1208,M,25,0,12590,599,5,1,"Wild Bunch, The (1969)",Western
1208,M,25,0,12590,908,5,2,North by Northwest (1959),Drama|Thriller
1208,M,25,0,12590,1673,5,3,Boogie Nights (1997),Drama
1209,M,35,7,94127,260,5,1,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1209,M,35,7,94127,1090,5,2,Platoon (1986),Drama|War
1209,M,35,7,94127,1185,5,3,My Left Foot (1989),Drama
1210,M,25,17,27519,260,5,1,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1210,M,25,17,27519,316,5,2,Stargate (1994),Action|Adventure|Sci-Fi
1210,M,25,17,27519,589,5,3,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
1211,M,18,4,10027,25,5,1,Leaving Las Vegas (1995),Drama|Romance
1211,M,18,4,10027,30,5,2,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama
1211,M,18,4,10027,45,5,3,To Die For (1995),Comedy|Drama
1212,F,50,1,60089,47,5,1,Seven (Se7en) (1995),Crime|Thriller
1212,F,50,1,60089,50,5,2,"Usual Suspects, The (1995)",Crime|Thriller
1212,F,50,1,60089,296,5,3,Pulp Fiction (1994),Crime|Drama
1213,M,50,0,91505,357,5,1,Four Weddings and a Funeral (1994),Comedy|Romance
1213,M,50,0,91505,908,5,2,North by Northwest (1959),Drama|Thriller
1213,M,50,0,91505,955,5,3,Bringing Up Baby (1938),Comedy
1214,M,56,13,94558,2871,5,1,Deliverance (1972),Adventure|Thriller
1214,M,56,13,94558,3671,5,2,Blazing Saddles (1974),Comedy|Western
1214,M,56,13,94558,3871,5,3,Shane (1953),Drama|Western
1215,M,35,17,23602,32,5,1,Twelve Monkeys (1995),Drama|Sci-Fi
1215,M,35,17,23602,34,5,2,Babe (1995),Children's|Comedy|Drama
1215,M,35,17,23602,260,5,3,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1216,M,25,2,90292,266,5,1,Legends of the Fall (1994),Drama|Romance|War|Western
1216,M,25,2,90292,296,5,2,Pulp Fiction (1994),Crime|Drama
1216,M,25,2,90292,457,5,3,"Fugitive, The (1993)",Action|Thriller
1217,M,25,12,94118,34,5,1,Babe (1995),Children's|Comedy|Drama
1217,M,25,12,94118,260,5,2,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1217,M,25,12,94118,858,5,3,"Godfather, The (1972)",Action|Crime|Drama
1218,M,56,15,13207,357,5,1,Four Weddings and a Funeral (1994),Comedy|Romance
1218,M,56,15,13207,527,5,2,Schindler's List (1993),Drama|War
1218,M,56,15,13207,593,5,3,"Silence of the Lambs, The (1991)",Drama|Thriller
1219,M,25,7,12206,22,5,1,Copycat (1995),Crime|Drama|Thriller
1219,M,25,7,12206,110,5,2,Braveheart (1995),Action|Drama|War
1219,M,25,7,12206,165,5,3,Die Hard: With a Vengeance (1995),Action|Thriller
1220,M,1,10,48073,104,5,1,Happy Gilmore (1996),Comedy
1220,M,1,10,48073,333,5,2,Tommy Boy (1995),Comedy
1220,M,1,10,48073,368,5,3,Maverick (1994),Action|Comedy|Western
1221,M,18,0,19134,1,5,1,Toy Story (1995),Animation|Children's|Comedy
1221,M,18,0,19134,32,5,2,Twelve Monkeys (1995),Drama|Sci-Fi
1221,M,18,0,19134,38,5,3,It Takes Two (1995),Comedy
1222,M,35,0,52162,904,5,1,Rear Window (1954),Mystery|Thriller
1222,M,35,0,52162,908,5,2,North by Northwest (1959),Drama|Thriller
1222,M,35,0,52162,1079,5,3,"Fish Called Wanda, A (1988)",Comedy
1223,M,25,2,60102,1,5,1,Toy Story (1995),Animation|Children's|Comedy
1223,M,25,2,60102,110,5,2,Braveheart (1995),Action|Drama|War
1223,M,25,2,60102,162,5,3,Crumb (1994),Documentary
1224,M,50,13,02125,1,5,1,Toy Story (1995),Animation|Children's|Comedy
1224,M,50,13,02125,6,5,2,Heat (1995),Action|Crime|Thriller
1224,M,50,13,02125,25,5,3,Leaving Las Vegas (1995),Drama|Romance
1225,M,45,7,61081,45,5,1,To Die For (1995),Comedy|Drama
1225,M,45,7,61081,151,5,2,Rob Roy (1995),Drama|Romance|War
1225,M,45,7,61081,608,5,3,Fargo (1996),Crime|Drama|Thriller
1226,M,18,20,07087,2102,5,1,Steamboat Willie (1940),Animation|Children's|Comedy|Musical
1226,M,18,20,07087,3910,5,2,Dancer in the Dark (2000),Drama|Musical
1226,M,18,20,07087,3949,5,3,Requiem for a Dream (2000),Drama
1227,M,50,1,90027,58,5,1,"Postino, Il (The Postman) (1994)",Drama|Romance
1227,M,50,1,90027,265,5,2,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance
1227,M,50,1,90027,306,5,3,Three Colors: Red (1994),Drama
1228,M,25,1,94720,34,5,1,Babe (1995),Children's|Comedy|Drama
1228,M,25,1,94720,50,5,2,"Usual Suspects, The (1995)",Crime|Thriller
1228,M,25,1,94720,214,5,3,Before the Rain (Pred dozhdot) (1994),Drama
1229,F,25,4,48219,162,5,1,Crumb (1994),Documentary
1229,F,25,4,48219,480,5,2,Jurassic Park (1993),Action|Adventure|Sci-Fi
1229,F,25,4,48219,527,5,3,Schindler's List (1993),Drama|War
1230,M,25,11,95125,50,5,1,"Usual Suspects, The (1995)",Crime|Thriller
1230,M,25,11,95125,260,5,2,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1230,M,25,11,95125,316,5,3,Stargate (1994),Action|Adventure|Sci-Fi
1231,M,25,12,60515,47,5,1,Seven (Se7en) (1995),Crime|Thriller
1231,M,25,12,60515,110,5,2,Braveheart (1995),Action|Drama|War
1231,M,25,12,60515,296,5,3,Pulp Fiction (1994),Crime|Drama
1232,F,18,4,43235,25,5,1,Leaving Las Vegas (1995),Drama|Romance
1232,F,18,4,43235,34,5,2,Babe (1995),Children's|Comedy|Drama
1232,F,18,4,43235,306,5,3,Three Colors: Red (1994),Drama
1233,F,45,20,94519,260,5,1,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1233,F,45,20,94519,541,5,2,Blade Runner (1982),Film-Noir|Sci-Fi
1233,F,45,20,94519,589,5,3,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
1234,M,18,4,91006,922,5,1,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
1234,M,18,4,91006,930,5,2,Notorious (1946),Film-Noir|Romance|Thriller
1234,M,18,4,91006,1196,5,3,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War
1235,F,25,7,94043,17,5,1,Sense and Sensibility (1995),Drama|Romance
1235,F,25,7,94043,222,5,2,Circle of Friends (1995),Drama|Romance
1235,F,25,7,94043,318,5,3,"Shawshank Redemption, The (1994)",Drama
1236,F,25,1,48316,3101,5,1,Fatal Attraction (1987),Thriller
1236,F,25,1,48316,589,4,2,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
1236,F,25,1,48316,919,4,3,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical
1237,M,18,4,32720,253,5,1,Interview with the Vampire (1994),Drama|Horror
1237,M,18,4,32720,1092,5,2,Basic Instinct (1992),Mystery|Thriller
1237,M,18,4,32720,1270,5,3,Back to the Future (1985),Comedy|Sci-Fi
1238,F,35,20,11215,233,5,1,Exotica (1994),Drama
1238,F,35,20,11215,913,5,2,"Maltese Falcon, The (1941)",Film-Noir|Mystery
1238,F,35,20,11215,920,5,3,Gone with the Wind (1939),Drama|Romance|War
1239,F,25,20,50111,1,5,1,Toy Story (1995),Animation|Children's|Comedy
1239,F,25,20,50111,36,5,2,Dead Man Walking (1995),Drama
1239,F,25,20,50111,246,5,3,Hoop Dreams (1994),Documentary
1240,F,18,14,02144,3578,5,1,Gladiator (2000),Action|Drama
1240,F,18,14,02144,3897,5,2,Almost Famous (2000),Comedy|Drama
1240,F,18,14,02144,902,4,3,Breakfast at Tiffany's (1961),Drama|Romance
1241,M,1,10,11803,3,5,1,Grumpier Old Men (1995),Comedy|Romance
1241,M,1,10,11803,32,5,2,Twelve Monkeys (1995),Drama|Sci-Fi
1241,M,1,10,11803,50,5,3,"Usual Suspects, The (1995)",Crime|Thriller
1242,F,35,0,10014,45,5,1,To Die For (1995),Comedy|Drama
1242,F,35,0,10014,112,5,2,Rumble in the Bronx (1995),Action|Adventure|Crime
1242,F,35,0,10014,125,5,3,Flirting With Disaster (1996),Comedy
1243,M,35,15,92627,32,5,1,Twelve Monkeys (1995),Drama|Sci-Fi
1243,M,35,15,92627,260,5,2,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1243,M,35,15,92627,527,5,3,Schindler's List (1993),Drama|War
1244,M,25,4,22030,6,5,1,Heat (1995),Action|Crime|Thriller
1244,M,25,4,22030,25,5,2,Leaving Las Vegas (1995),Drama|Romance
1244,M,25,4,22030,32,5,3,Twelve Monkeys (1995),Drama|Sci-Fi
1245,M,25,17,80461,541,5,1,Blade Runner (1982),Film-Noir|Sci-Fi
1245,M,25,17,80461,589,5,2,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
1245,M,25,17,80461,750,5,3,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1246,M,18,4,98225,29,5,1,"City of Lost Children, The (1995)",Adventure|Sci-Fi
1246,M,18,4,98225,32,5,2,Twelve Monkeys (1995),Drama|Sci-Fi
1246,M,18,4,98225,34,5,3,Babe (1995),Children's|Comedy|Drama
1247,M,35,0,92649,912,5,1,Casablanca (1942),Drama|Romance|War
1247,M,35,0,92649,913,5,2,"Maltese Falcon, The (1941)",Film-Noir|Mystery
1247,M,35,0,92649,923,5,3,Citizen Kane (1941),Drama
1248,F,35,20,94598,17,5,1,Sense and Sensibility (1995),Drama|Romance
1248,F,35,20,94598,50,5,2,"Usual Suspects, The (1995)",Crime|Thriller
1248,F,35,20,94598,296,5,3,Pulp Fiction (1994),Crime|Drama
1249,M,35,2,94587,541,5,1,Blade Runner (1982),Film-Noir|Sci-Fi
1249,M,35,2,94587,589,5,2,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
1249,M,35,2,94587,750,5,3,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
1250,M,50,0,10573,922,5,1,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
1250,M,50,0,10573,1179,5,2,"Grifters, The (1990)",Crime|Drama|Film-Noir
1250,M,50,0,10573,2858,5,3,American Beauty (1999),Comedy|Drama
1251,M,25,7,48188,858,5,1,"Godfather, The (1972)",Action|Crime|Drama
1251,M,25,7,48188,2395,5,2,Rushmore (1998),Comedy
1251,M,25,7,48188,2706,5,3,American Pie (1999),Comedy
1252,M,56,13,94134,36,5,1,Dead Man Walking (1995),Drama
1252,M,56,13,94134,215,5,2,Before Sunrise (1995),Drama|Romance
1252,M,56,13,94134,529,5,3,Searching for Bobby Fischer (1993),Drama
1253,F,35,20,76205,176,5,1,Living in Oblivion (1995),Comedy
1253,F,35,20,76205,348,5,2,Bullets Over Broadway (1994),Comedy
1253,F,35,20,76205,671,5,3,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
1254,F,18,1,02144,39,5,1,Clueless (1995),Comedy|Romance
1254,F,18,1,02144,58,5,2,"Postino, Il (The Postman) (1994)",Drama|Romance
1254,F,18,1,02144,249,5,3,Immortal Beloved (1994),Drama|Romance
1255,M,25,17,94110,34,5,1,Babe (1995),Children's|Comedy|Drama
1255,M,25,17,94110,36,5,2,Dead Man Walking (1995),Drama
1255,M,25,17,94110,39,5,3,Clueless (1995),Comedy|Romance
1256,M,25,20,10002,50,5,1,"Usual Suspects, The (1995)",Crime|Thriller
1256,M,25,20,10002,111,5,2,Taxi Driver (1976),Drama|Thriller
1256,M,25,20,10002,593,5,3,"Silence of the Lambs, The (1991)",Drama|Thriller
1257,F,18,14,84101,10,5,1,GoldenEye (1995),Action|Adventure|Thriller
1257,F,18,14,84101,86,5,2,White Squall (1996),Adventure|Drama
1257,F,18,14,84101,552,5,3,"Three Musketeers, The (1993)",Action|Adventure|Comedy
1258,M,45,7,20879,296,5,1,Pulp Fiction (1994),Crime|Drama
1258,M,45,7,20879,608,5,2,Fargo (1996),Crime|Drama|Thriller
1258,M,45,7,20879,913,5,3,"Maltese Falcon, The (1941)",Film-Noir|Mystery
1259,M,35,7,2020010,62,5,1,Mr. Holland's Opus (1995),Drama
1259,M,35,7,2020010,70,5,2,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller
1259,M,35,7,2020010,260,5,3,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1260,M,25,17,28262,6,5,1,Heat (1995),Action|Crime|Thriller
1260,M,25,17,28262,260,5,2,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1260,M,25,17,28262,296,5,3,Pulp Fiction (1994),Crime|Drama
1261,M,18,4,40205,110,5,1,Braveheart (1995),Action|Drama|War
1261,M,18,4,40205,223,5,2,Clerks (1994),Comedy
1261,M,18,4,40205,260,5,3,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1262,M,25,4,22903,25,5,1,Leaving Las Vegas (1995),Drama|Romance
1262,M,25,4,22903,110,5,2,Braveheart (1995),Action|Drama|War
1262,M,25,4,22903,527,5,3,Schindler's List (1993),Drama|War
1263,M,1,10,81301,104,5,1,Happy Gilmore (1996),Comedy
1263,M,1,10,81301,180,5,2,Mallrats (1995),Comedy
1263,M,1,10,81301,223,5,3,Clerks (1994),Comedy
1264,M,25,1,53711,29,5,1,"City of Lost Children, The (1995)",Adventure|Sci-Fi
1264,M,25,1,53711,34,5,2,Babe (1995),Children's|Comedy|Drama
1264,M,25,1,53711,50,5,3,"Usual Suspects, The (1995)",Crime|Thriller
1265,F,18,20,49321,29,5,1,"City of Lost Children, The (1995)",Adventure|Sci-Fi
1265,F,18,20,49321,32,5,2,Twelve Monkeys (1995),Drama|Sci-Fi
1265,F,18,20,49321,47,5,3,Seven (Se7en) (1995),Crime|Thriller
1266,M,25,4,18104,1,5,1,Toy Story (1995),Animation|Children's|Comedy
1266,M,25,4,18104,34,5,2,Babe (1995),Children's|Comedy|Drama
1266,M,25,4,18104,150,5,3,Apollo 13 (1995),Drama
1267,M,25,15,12203,6,5,1,Heat (1995),Action|Crime|Thriller
1267,M,25,15,12203,260,5,2,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1267,M,25,15,12203,296,5,3,Pulp Fiction (1994),Crime|Drama
1268,M,50,2,10028,111,5,1,Taxi Driver (1976),Drama|Thriller
1268,M,50,2,10028,162,5,2,Crumb (1994),Documentary
1268,M,50,2,10028,247,5,3,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller
1269,F,56,13,01234,527,5,1,Schindler's List (1993),Drama|War
1269,F,56,13,01234,785,5,2,Kingpin (1996),Comedy
1269,F,56,13,01234,913,5,3,"Maltese Falcon, The (1941)",Film-Noir|Mystery
1270,M,25,6,12230,1233,5,1,"Boat, The (Das Boot) (1981)",Action|Drama|War
1270,M,25,6,12230,3317,5,2,Wonder Boys (2000),Comedy|Drama
1270,M,25,6,12230,3546,5,3,What Ever Happened to Baby Jane? (1962),Drama|Thriller
1271,F,45,6,54401,1,5,1,Toy Story (1995),Animation|Children's|Comedy
1271,F,45,6,54401,11,5,2,"American President, The (1995)",Comedy|Drama|Romance
1271,F,45,6,54401,17,5,3,Sense and Sensibility (1995),Drama|Romance
1272,M,18,20,49506,1,5,1,Toy Story (1995),Animation|Children's|Comedy
1272,M,18,20,49506,21,5,2,Get Shorty (1995),Action|Comedy|Drama
1272,M,18,20,49506,34,5,3,Babe (1995),Children's|Comedy|Drama
1273,M,35,2,19123,58,5,1,"Postino, Il (The Postman) (1994)",Drama|Romance
1273,M,35,2,19123,111,5,2,Taxi Driver (1976),Drama|Thriller
1273,M,35,2,19123,290,5,3,Once Were Warriors (1994),Crime|Drama
1274,M,45,7,37343,1,5,1,Toy Story (1995),Animation|Children's|Comedy
1274,M,45,7,37343,6,5,2,Heat (1995),Action|Crime|Thriller
1274,M,45,7,37343,29,5,3,"City of Lost Children, The (1995)",Adventure|Sci-Fi
1275,M,50,17,39567,111,5,1,Taxi Driver (1976),Drama|Thriller
1275,M,50,17,39567,161,5,2,Crimson Tide (1995),Drama|Thriller|War
1275,M,50,17,39567,260,5,3,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1276,M,35,17,94041,440,5,1,Dave (1993),Comedy|Romance
1276,M,35,17,94041,671,5,2,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
1276,M,35,17,94041,858,5,3,"Godfather, The (1972)",Action|Crime|Drama
1277,F,18,0,06360,253,5,1,Interview with the Vampire (1994),Drama|Horror
1277,F,18,0,06360,318,5,2,"Shawshank Redemption, The (1994)",Drama
1277,F,18,0,06360,1407,5,3,Scream (1996),Horror|Thriller
1278,M,18,4,98312,50,5,1,"Usual Suspects, The (1995)",Crime|Thriller
1278,M,18,4,98312,260,5,2,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1278,M,18,4,98312,356,5,3,Forrest Gump (1994),Comedy|Romance|War
1279,M,35,1,98502,194,5,1,Smoke (1995),Drama
1279,M,35,1,98502,232,5,2,Eat Drink Man Woman (1994),Comedy|Drama
1279,M,35,1,98502,306,5,3,Three Colors: Red (1994),Drama
1280,M,1,10,97801,1,5,1,Toy Story (1995),Animation|Children's|Comedy
1280,M,1,10,97801,553,5,2,Tombstone (1993),Western
1280,M,1,10,97801,589,5,3,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
1281,M,25,19,97209,34,5,1,Babe (1995),Children's|Comedy|Drama
1281,M,25,19,97209,73,5,2,"Mis�rables, Les (1995)",Drama|Musical
1281,M,25,19,97209,144,5,3,"Brothers McMullen, The (1995)",Comedy
1282,M,50,1,98541,34,5,1,Babe (1995),Children's|Comedy|Drama
1282,M,50,1,98541,1259,5,2,Stand by Me (1986),Adventure|Comedy|Drama
1282,M,50,1,98541,1721,5,3,Titanic (1997),Drama|Romance
1283,F,18,1,94607,1,5,1,Toy Story (1995),Animation|Children's|Comedy
1283,F,18,1,94607,110,5,2,Braveheart (1995),Action|Drama|War
1283,F,18,1,94607,539,5,3,Sleepless in Seattle (1993),Comedy|Romance
1284,M,45,16,33334,17,5,1,Sense and Sensibility (1995),Drama|Romance
1284,M,45,16,33334,25,5,2,Leaving Las Vegas (1995),Drama|Romance
1284,M,45,16,33334,50,5,3,"Usual Suspects, The (1995)",Crime|Thriller
1285,M,35,4,98125,1,5,1,Toy Story (1995),Animation|Children's|Comedy
1285,M,35,4,98125,6,5,2,Heat (1995),Action|Crime|Thriller
1285,M,35,4,98125,25,5,3,Leaving Las Vegas (1995),Drama|Romance
1286,M,35,17,92630,233,5,1,Exotica (1994),Drama
1286,M,35,17,92630,1094,5,2,"Crying Game, The (1992)",Drama|Romance|War
1286,M,35,17,92630,1201,5,3,"Good, The Bad and The Ugly, The (1966)",Action|Western
1287,F,50,7,94611,1,5,1,Toy Story (1995),Animation|Children's|Comedy
